runtime,profile,controller,seed,training_seed,session_id,action,count,share
process,lax-background,static,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_static_s444,increase_freshness,0,0.0
process,lax-background,static,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_static_s555,hold,64,1.0
process,lax-background,static,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_static_s555,increase_coverage,0,0.0
process,lax-background,static,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_static_s555,decrease_coverage,0,0.0
process,lax-background,static,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_static_s555,increase_sample,0,0.0
process,lax-background,static,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_static_s555,decrease_sample,0,0.0
process,lax-background,static,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_static_s555,decrease_freshness,0,0.0
process,lax-background,static,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_static_s555,increase_freshness,0,0.0
process,lax-background,threshold,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s111,hold,36,0.5625
process,lax-background,threshold,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s111,increase_coverage,5,0.078125
process,lax-background,threshold,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s111,decrease_coverage,7,0.109375
process,lax-background,threshold,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s111,increase_sample,2,0.03125
process,lax-background,threshold,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s111,decrease_sample,5,0.078125
process,lax-background,threshold,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s111,decrease_freshness,7,0.109375
process,lax-background,threshold,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s111,increase_freshness,2,0.03125
process,lax-background,threshold,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s222,hold,36,0.5625
process,lax-background,threshold,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s222,increase_coverage,5,0.078125
process,lax-background,threshold,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s222,decrease_coverage,7,0.109375
process,lax-background,threshold,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s222,increase_sample,2,0.03125
process,lax-background,threshold,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s222,decrease_sample,5,0.078125
process,lax-background,threshold,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s222,decrease_freshness,7,0.109375
process,lax-background,threshold,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s222,increase_freshness,2,0.03125
process,lax-background,threshold,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s333,hold,36,0.5625
process,lax-background,threshold,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s333,increase_coverage,5,0.078125
process,lax-background,threshold,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s333,decrease_coverage,7,0.109375
process,lax-background,threshold,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s333,increase_sample,2,0.03125
process,lax-background,threshold,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s333,decrease_sample,5,0.078125
process,lax-background,threshold,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s333,decrease_freshness,7,0.109375
process,lax-background,threshold,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s333,increase_freshness,2,0.03125
process,lax-background,threshold,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s444,hold,36,0.5625
process,lax-background,threshold,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s444,increase_coverage,5,0.078125
process,lax-background,threshold,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s444,decrease_coverage,7,0.109375
process,lax-background,threshold,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s444,increase_sample,2,0.03125
process,lax-background,threshold,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s444,decrease_sample,5,0.078125
process,lax-background,threshold,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s444,decrease_freshness,7,0.109375
process,lax-background,threshold,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s444,increase_freshness,2,0.03125
process,lax-background,threshold,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s555,hold,36,0.5625
process,lax-background,threshold,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s555,increase_coverage,5,0.078125
process,lax-background,threshold,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s555,decrease_coverage,7,0.109375
process,lax-background,threshold,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s555,increase_sample,2,0.03125
process,lax-background,threshold,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s555,decrease_sample,5,0.078125
process,lax-background,threshold,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s555,decrease_freshness,7,0.109375
process,lax-background,threshold,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s555,increase_freshness,2,0.03125
process,lax-background,best_fixed,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s111,hold,64,1.0
process,lax-background,best_fixed,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s111,increase_coverage,0,0.0
process,lax-background,best_fixed,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s111,decrease_coverage,0,0.0
process,lax-background,best_fixed,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s111,increase_sample,0,0.0
process,lax-background,best_fixed,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s111,decrease_sample,0,0.0
process,lax-background,best_fixed,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s111,decrease_freshness,0,0.0
process,lax-background,best_fixed,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s111,increase_freshness,0,0.0
process,lax-background,best_fixed,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s222,hold,64,1.0
process,lax-background,best_fixed,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s222,increase_coverage,0,0.0
process,lax-background,best_fixed,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s222,decrease_coverage,0,0.0
process,lax-background,best_fixed,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s222,increase_sample,0,0.0
process,lax-background,best_fixed,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s222,decrease_sample,0,0.0
process,lax-background,best_fixed,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s222,decrease_freshness,0,0.0
process,lax-background,best_fixed,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s222,increase_freshness,0,0.0
process,lax-background,best_fixed,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s333,hold,64,1.0
process,lax-background,best_fixed,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s333,increase_coverage,0,0.0
process,lax-background,best_fixed,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s333,decrease_coverage,0,0.0
process,lax-background,best_fixed,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s333,increase_sample,0,0.0
process,lax-background,best_fixed,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s333,decrease_sample,0,0.0
process,lax-background,best_fixed,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s333,decrease_freshness,0,0.0
process,lax-background,best_fixed,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s333,increase_freshness,0,0.0
process,lax-background,best_fixed,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s444,hold,64,1.0
process,lax-background,best_fixed,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s444,increase_coverage,0,0.0
process,lax-background,best_fixed,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s444,decrease_coverage,0,0.0
process,lax-background,best_fixed,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s444,increase_sample,0,0.0
process,lax-background,best_fixed,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s444,decrease_sample,0,0.0
process,lax-background,best_fixed,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s444,decrease_freshness,0,0.0
process,lax-background,best_fixed,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s444,increase_freshness,0,0.0
process,lax-background,best_fixed,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s555,hold,64,1.0
process,lax-background,best_fixed,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s555,increase_coverage,0,0.0
process,lax-background,best_fixed,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s555,decrease_coverage,0,0.0
process,lax-background,best_fixed,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s555,increase_sample,0,0.0
process,lax-background,best_fixed,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s555,decrease_sample,0,0.0
process,lax-background,best_fixed,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s555,decrease_freshness,0,0.0
process,lax-background,best_fixed,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s555,increase_freshness,0,0.0
process,lax-background,qlearning,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s111,hold,9,0.140625
process,lax-background,qlearning,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s111,increase_coverage,5,0.078125
process,lax-background,qlearning,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s111,decrease_coverage,6,0.09375
process,lax-background,qlearning,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s111,increase_sample,9,0.140625
process,lax-background,qlearning,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s111,decrease_sample,11,0.171875
process,lax-background,qlearning,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s111,decrease_freshness,10,0.15625
process,lax-background,qlearning,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s111,increase_freshness,14,0.21875
process,lax-background,qlearning,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s222,hold,13,0.203125
process,lax-background,qlearning,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s222,increase_coverage,8,0.125
process,lax-background,qlearning,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s222,decrease_coverage,10,0.15625
process,lax-background,qlearning,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s222,increase_sample,8,0.125
process,lax-background,qlearning,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s222,decrease_sample,7,0.109375
process,lax-background,qlearning,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s222,decrease_freshness,10,0.15625
process,lax-background,qlearning,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s222,increase_freshness,8,0.125
process,lax-background,qlearning,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s333,hold,19,0.296875
process,lax-background,qlearning,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s333,increase_coverage,7,0.109375
process,lax-background,qlearning,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s333,decrease_coverage,5,0.078125
process,lax-background,qlearning,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s333,increase_sample,10,0.15625
process,lax-background,qlearning,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s333,decrease_sample,7,0.109375
process,lax-background,qlearning,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s333,decrease_freshness,8,0.125
process,lax-background,qlearning,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s333,increase_freshness,8,0.125
process,lax-background,qlearning,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s444,hold,15,0.234375
process,lax-background,qlearning,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s444,increase_coverage,4,0.0625
process,lax-background,qlearning,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s444,decrease_coverage,4,0.0625
process,lax-background,qlearning,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s444,increase_sample,5,0.078125
process,lax-background,qlearning,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s444,decrease_sample,4,0.0625
process,lax-background,qlearning,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s444,decrease_freshness,14,0.21875
process,lax-background,qlearning,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s444,increase_freshness,18,0.28125
process,lax-background,qlearning,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s555,hold,6,0.09375
process,lax-background,qlearning,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s555,increase_coverage,8,0.125
process,lax-background,qlearning,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s555,decrease_coverage,7,0.109375
process,lax-background,qlearning,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s555,increase_sample,11,0.171875
process,lax-background,qlearning,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s555,decrease_sample,13,0.203125
process,lax-background,qlearning,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s555,decrease_freshness,9,0.140625
process,lax-background,qlearning,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s555,increase_freshness,10,0.15625
process,lax-background,dqn,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s111,hold,17,0.265625
process,lax-background,dqn,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s111,increase_coverage,0,0.0
process,lax-background,dqn,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s111,decrease_coverage,2,0.03125
process,lax-background,dqn,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s111,increase_sample,3,0.046875
process,lax-background,dqn,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s111,decrease_sample,0,0.0
process,lax-background,dqn,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s111,decrease_freshness,19,0.296875
process,lax-background,dqn,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s111,increase_freshness,23,0.359375
process,lax-background,dqn,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s222,hold,0,0.0
process,lax-background,dqn,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s222,increase_coverage,30,0.46875
process,lax-background,dqn,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s222,decrease_coverage,28,0.4375
process,lax-background,dqn,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s222,increase_sample,3,0.046875
process,lax-background,dqn,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s222,decrease_sample,0,0.0
process,lax-background,dqn,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s222,decrease_freshness,0,0.0
process,lax-background,dqn,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s222,increase_freshness,3,0.046875
process,lax-background,dqn,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s333,hold,0,0.0
process,lax-background,dqn,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s333,increase_coverage,2,0.03125
process,lax-background,dqn,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s333,decrease_coverage,0,0.0
process,lax-background,dqn,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s333,increase_sample,3,0.046875
process,lax-background,dqn,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s333,decrease_sample,0,0.0
process,lax-background,dqn,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s333,decrease_freshness,27,0.421875
process,lax-background,dqn,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s333,increase_freshness,32,0.5
process,lax-background,dqn,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s444,hold,54,0.84375
process,lax-background,dqn,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s444,increase_coverage,2,0.03125
process,lax-background,dqn,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s444,decrease_coverage,0,0.0
process,lax-background,dqn,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s444,increase_sample,3,0.046875
process,lax-background,dqn,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s444,decrease_sample,0,0.0
process,lax-background,dqn,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s444,decrease_freshness,1,0.015625
process,lax-background,dqn,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s444,increase_freshness,4,0.0625
process,lax-background,dqn,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s555,hold,0,0.0
process,lax-background,dqn,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s555,increase_coverage,2,0.03125
process,lax-background,dqn,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s555,decrease_coverage,0,0.0
process,lax-background,dqn,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s555,increase_sample,3,0.046875
process,lax-background,dqn,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s555,decrease_sample,0,0.0
process,lax-background,dqn,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s555,decrease_freshness,28,0.4375
process,lax-background,dqn,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s555,increase_freshness,31,0.484375
process,lax-background,ppo,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s111,hold,54,0.84375
process,lax-background,ppo,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s111,increase_coverage,2,0.03125
process,lax-background,ppo,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s111,decrease_coverage,0,0.0
process,lax-background,ppo,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s111,increase_sample,3,0.046875
process,lax-background,ppo,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s111,decrease_sample,0,0.0
process,lax-background,ppo,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s111,decrease_freshness,0,0.0
process,lax-background,ppo,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s111,increase_freshness,5,0.078125
process,lax-background,ppo,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s222,hold,54,0.84375
process,lax-background,ppo,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s222,increase_coverage,2,0.03125
process,lax-background,ppo,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s222,decrease_coverage,0,0.0
process,lax-background,ppo,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s222,increase_sample,3,0.046875
process,lax-background,ppo,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s222,decrease_sample,0,0.0
process,lax-background,ppo,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s222,decrease_freshness,0,0.0
process,lax-background,ppo,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s222,increase_freshness,5,0.078125
process,lax-background,ppo,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s333,hold,54,0.84375
process,lax-background,ppo,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s333,increase_coverage,2,0.03125
process,lax-background,ppo,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s333,decrease_coverage,0,0.0
process,lax-background,ppo,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s333,increase_sample,3,0.046875
process,lax-background,ppo,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s333,decrease_sample,0,0.0
process,lax-background,ppo,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s333,decrease_freshness,0,0.0
process,lax-background,ppo,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s333,increase_freshness,5,0.078125
process,lax-background,ppo,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s444,hold,54,0.84375
process,lax-background,ppo,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s444,increase_coverage,2,0.03125
process,lax-background,ppo,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s444,decrease_coverage,0,0.0
process,lax-background,ppo,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s444,increase_sample,3,0.046875
process,lax-background,ppo,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s444,decrease_sample,0,0.0
process,lax-background,ppo,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s444,decrease_freshness,0,0.0
process,lax-background,ppo,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s444,increase_freshness,5,0.078125
process,lax-background,ppo,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s555,hold,64,1.0
process,lax-background,ppo,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s555,increase_coverage,0,0.0
process,lax-background,ppo,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s555,decrease_coverage,0,0.0
process,lax-background,ppo,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s555,increase_sample,0,0.0
process,lax-background,ppo,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s555,decrease_sample,0,0.0
process,lax-background,ppo,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s555,decrease_freshness,0,0.0
process,lax-background,ppo,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s555,increase_freshness,0,0.0
process,standard-operations,static,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s111,hold,64,1.0
process,standard-operations,static,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s111,increase_coverage,0,0.0
process,standard-operations,static,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s111,decrease_coverage,0,0.0
process,standard-operations,static,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s111,increase_sample,0,0.0
process,standard-operations,static,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s111,decrease_sample,0,0.0
process,standard-operations,static,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s111,decrease_freshness,0,0.0
process,standard-operations,static,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s111,increase_freshness,0,0.0
process,standard-operations,static,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s222,hold,64,1.0
process,standard-operations,static,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s222,increase_coverage,0,0.0
process,standard-operations,static,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s222,decrease_coverage,0,0.0
process,standard-operations,static,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s222,increase_sample,0,0.0
process,standard-operations,static,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s222,decrease_sample,0,0.0
process,standard-operations,static,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s222,decrease_freshness,0,0.0
process,standard-operations,static,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s222,increase_freshness,0,0.0
process,standard-operations,static,333,33,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s333,hold,64,1.0
process,standard-operations,static,333,33,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s333,increase_coverage,0,0.0
process,standard-operations,static,333,33,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s333,decrease_coverage,0,0.0
process,standard-operations,static,333,33,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s333,increase_sample,0,0.0
process,standard-operations,static,333,33,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s333,decrease_sample,0,0.0
process,standard-operations,static,333,33,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s333,decrease_freshness,0,0.0
process,standard-operations,static,333,33,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s333,increase_freshness,0,0.0
process,standard-operations,static,444,44,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s444,hold,64,1.0
process,standard-operations,static,444,44,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s444,increase_coverage,0,0.0
process,standard-operations,static,444,44,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s444,decrease_coverage,0,0.0
process,standard-operations,static,444,44,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s444,increase_sample,0,0.0
process,standard-operations,static,444,44,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s444,decrease_sample,0,0.0
process,standard-operations,static,444,44,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s444,decrease_freshness,0,0.0
process,standard-operations,static,444,44,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s444,increase_freshness,0,0.0
process,standard-operations,static,555,55,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s555,hold,64,1.0
process,standard-operations,static,555,55,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s555,increase_coverage,0,0.0
process,standard-operations,static,555,55,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s555,decrease_coverage,0,0.0
process,standard-operations,static,555,55,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s555,increase_sample,0,0.0
process,standard-operations,static,555,55,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s555,decrease_sample,0,0.0
process,standard-operations,static,555,55,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s555,decrease_freshness,0,0.0
process,standard-operations,static,555,55,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s555,increase_freshness,0,0.0
process,standard-operations,threshold,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s111,hold,14,0.21875
process,standard-operations,threshold,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s111,increase_coverage,10,0.15625
process,standard-operations,threshold,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s111,decrease_coverage,10,0.15625
process,standard-operations,threshold,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s111,increase_sample,7,0.109375
process,standard-operations,threshold,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s111,decrease_sample,8,0.125
process,standard-operations,threshold,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s111,decrease_freshness,8,0.125
process,standard-operations,threshold,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s111,increase_freshness,7,0.109375
process,standard-operations,threshold,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s222,hold,14,0.21875
process,standard-operations,threshold,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s222,increase_coverage,10,0.15625
process,standard-operations,threshold,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s222,decrease_coverage,10,0.15625
process,standard-operations,threshold,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s222,increase_sample,7,0.109375
process,standard-operations,threshold,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s222,decrease_sample,8,0.125
