runtime,profile,controller,seed,training_seed,session_id,steps,reward_total,reward_per_step,spatial_fidelity_mean,hotspot_recall_mean,service_duty_mean_percent,violation_events,cpu_events,memory_events,coverage_events,sample_events,freshness_events,cpu_p95,cpu_max,memory_p95,memory_max,bandwidth_p95_mbps
process,standard-operations,dqn,333,33,argos_mdpv5_process_generalization_evaluate_standard-operations_dqn_s333,64,13.631196242421794,0.21298744128784053,0.9191756780002386,0.9087553261997152,3.051770425837997,90,27,0,63,0,0,100.0,100.0,44.19,45.1,0.21198553131247824
process,standard-operations,dqn,444,44,argos_mdpv5_process_generalization_evaluate_standard-operations_dqn_s444,64,18.33787646559692,0.2865293197749519,0.921933009313464,0.9317008087292867,5.897100673466133,0,0,0,0,0,0,50.7,56.8,36.0,36.0,0.17845772155508582
process,standard-operations,dqn,555,55,argos_mdpv5_process_generalization_evaluate_standard-operations_dqn_s555,64,29.71508180973692,0.46429815327713936,0.9241054306621134,0.9343326644173773,6.314771986302034,24,1,0,23,0,0,50.38999999999999,98.0,36.0,36.2,0.20465978994144646
process,standard-operations,ppo,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_ppo_s111,64,34.906957252932365,0.5454212070770682,0.9415427421626814,0.9337464933024571,5.986580058590658,70,7,0,63,0,0,50.835,100.0,36.1,45.0,0.2097031530206818
process,standard-operations,ppo,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_ppo_s222,64,35.219253555288674,0.5503008368013855,0.9411428869739655,0.9336037289493596,6.1782718466913495,67,7,0,60,0,0,51.694999999999986,100.0,36.1,45.0,0.20781408877939828
process,standard-operations,ppo,333,33,argos_mdpv5_process_generalization_evaluate_standard-operations_ppo_s333,64,25.11327004466138,0.39239484444783407,0.8693542423888886,0.8305488635427014,5.657785053921755,16,0,0,16,0,0,49.5,64.6,36.0,36.2,0.19769900732377083
process,standard-operations,ppo,444,44,argos_mdpv5_process_generalization_evaluate_standard-operations_ppo_s444,64,14.34348228958875,0.2241169107748242,0.8678797588437875,0.8287267323644187,2.885331196129006,0,0,0,0,0,0,48.41999999999998,51.5,36.0,36.1,0.18013408000090758
process,standard-operations,ppo,555,55,argos_mdpv5_process_generalization_evaluate_standard-operations_ppo_s555,64,26.542275441553052,0.41472305377426644,0.9473330954518795,0.9284765994493197,3.0379320515526684,67,7,0,60,0,0,51.0,100.0,36.0,45.1,0.20893885888049005
process,cost-sensitive,static,111,11,argos_mdpv5_process_generalization_evaluate_cost-sensitive_static_s111,64,15.740882783483885,0.2459512934919357,0.8908447270243264,0.8752573161443538,1.5878795009621696,0,0,0,0,0,0,36.524999999999906,51.2,36.0,36.0,0.17700597473856783
process,cost-sensitive,static,222,22,argos_mdpv5_process_generalization_evaluate_cost-sensitive_static_s222,64,15.72141362593088,0.24564708790517,0.8908447270243264,0.8752573161443538,1.56792583018654,0,0,0,0,0,0,30.174999999999713,51.0,35.8,36.2,0.1786907975727288
process,cost-sensitive,static,333,33,argos_mdpv5_process_generalization_evaluate_cost-sensitive_static_s333,64,15.754217612013074,0.24615965018770428,0.8908447270243264,0.8752573161443538,1.615641154940166,0,0,0,0,0,0,40.2499999999999,50.7,35.8,35.8,0.17986330906816952
process,cost-sensitive,static,444,44,argos_mdpv5_process_generalization_evaluate_cost-sensitive_static_s444,64,15.687997423313961,0.24512495973928064,0.8908447270243264,0.8752573161443538,1.5172611036178116,0,0,0,0,0,0,32.604999999999784,51.2,35.9,35.9,0.17641893938365114
process,cost-sensitive,static,555,55,argos_mdpv5_process_generalization_evaluate_cost-sensitive_static_s555,64,15.642844417278928,0.24441944401998325,0.8908447270243264,0.8752573161443538,1.6141561477903341,0,0,0,0,0,0,45.335,51.2,35.9,36.0,0.17661297378790022
process,cost-sensitive,threshold,111,11,argos_mdpv5_process_generalization_evaluate_cost-sensitive_threshold_s111,64,13.206685781106376,0.20635446532978713,0.8833016864914763,0.8426599291292265,1.6025574834412584,2,0,0,2,0,0,50.589999999999996,75.0,35.8,35.8,0.19117141512402944
process,cost-sensitive,threshold,222,22,argos_mdpv5_process_generalization_evaluate_cost-sensitive_threshold_s222,64,13.16826078775656,0.20575407480869626,0.8813403311584517,0.839274018647533,1.5456502049438965,2,0,0,2,0,0,50.88999999999999,77.0,35.8,36.1,0.19561643318170374
process,cost-sensitive,threshold,333,33,argos_mdpv5_process_generalization_evaluate_cost-sensitive_threshold_s333,64,13.231770494827291,0.20674641398167642,0.8825539892298508,0.8403010767036782,1.6089677389684962,2,0,0,2,0,0,50.7,75.8,35.8,35.8,0.19317328008830964
process,cost-sensitive,threshold,444,44,argos_mdpv5_process_generalization_evaluate_cost-sensitive_threshold_s444,64,13.141410783869793,0.2053345434979655,0.8833016864914763,0.8426599291292265,1.6241953325074623,2,0,0,2,0,0,50.7,76.8,35.9,36.1,0.19131900116958095
process,cost-sensitive,threshold,555,55,argos_mdpv5_process_generalization_evaluate_cost-sensitive_threshold_s555,64,13.096783509585494,0.20463724233727335,0.8835790540338132,0.843273954570042,1.6212475147934424,2,0,0,2,0,0,50.7,75.2,35.9,36.2,0.19621680034882447
process,cost-sensitive,best_fixed,111,11,argos_mdpv5_process_generalization_evaluate_cost-sensitive_best_fixed_s111,64,37.628215368218505,0.5879408651284141,0.9289469023754269,0.9293230577883401,2.935080442058556,71,7,0,64,0,0,50.5,100.0,35.9,45.0,0.20545024740874898
process,cost-sensitive,best_fixed,222,22,argos_mdpv5_process_generalization_evaluate_cost-sensitive_best_fixed_s222,64,37.65097297387116,0.5882964527167369,0.9289469023754269,0.9293230577883401,3.001814115615118,71,7,0,64,0,0,51.2,100.0,35.9,45.0,0.2056229764223824
process,cost-sensitive,best_fixed,333,33,argos_mdpv5_process_generalization_evaluate_cost-sensitive_best_fixed_s333,64,37.6680087809643,0.5885626372025672,0.9289469023754269,0.9293230577883401,2.8578230670309983,72,8,0,64,0,0,50.925,100.0,35.8,45.0,0.20191255950196554
process,cost-sensitive,best_fixed,444,44,argos_mdpv5_process_generalization_evaluate_cost-sensitive_best_fixed_s444,64,37.62476650950946,0.5878869767110854,0.9289469023754269,0.9293230577883401,2.923016897164534,71,7,0,64,0,0,51.2,100.0,36.2,45.0,0.2040263402514037
process,cost-sensitive,best_fixed,555,55,argos_mdpv5_process_generalization_evaluate_cost-sensitive_best_fixed_s555,64,37.6665917929426,0.5885404967647281,0.9289469023754269,0.9293230577883401,2.948065201441446,72,8,0,64,0,0,51.089999999999996,100.0,35.9,45.0,0.20342111181651581
process,cost-sensitive,qlearning,111,11,argos_mdpv5_process_generalization_evaluate_cost-sensitive_qlearning_s111,64,1.516534883326448,0.02369585755197575,0.914189304911356,0.9114838251069561,1.1787409810352965,0,0,0,0,0,0,50.3,51.0,36.0,36.0,0.17485628628007605
process,cost-sensitive,qlearning,222,22,argos_mdpv5_process_generalization_evaluate_cost-sensitive_qlearning_s222,64,19.092537990404477,0.29832090610006995,0.8907779530950266,0.8572079356646415,2.183218121474487,20,7,0,13,0,0,63.24999999999994,100.0,35.8,45.0,0.22303342180702077
process,cost-sensitive,qlearning,333,33,argos_mdpv5_process_generalization_evaluate_cost-sensitive_qlearning_s333,64,11.426566733991846,0.1785401052186226,0.886202031091593,0.8535482148400408,1.544132683710773,0,0,0,0,0,0,50.745,51.5,35.8,36.1,0.27538413147266316
process,cost-sensitive,qlearning,444,44,argos_mdpv5_process_generalization_evaluate_cost-sensitive_qlearning_s444,64,21.924782674303515,0.3425747292859924,0.8869124487239346,0.857515417797058,2.360824749623687,18,5,0,13,0,0,54.26499999999994,100.0,36.2,44.9,0.20099529904641494
process,cost-sensitive,qlearning,555,55,argos_mdpv5_process_generalization_evaluate_cost-sensitive_qlearning_s555,64,13.343829712098321,0.20849733925153627,0.867150147288479,0.8069717092611736,1.89045021984108,0,0,0,0,0,0,50.745,51.5,35.9,36.0,0.17834452578706106
process,cost-sensitive,dqn,111,11,argos_mdpv5_process_generalization_evaluate_cost-sensitive_dqn_s111,64,28.439126700400625,0.44436135469375976,0.9071734774048371,0.8828707760799941,3.041130283205082,76,29,0,47,0,0,100.0,100.0,39.879999999999995,45.0,0.20961365767742463
process,cost-sensitive,dqn,222,22,argos_mdpv5_process_generalization_evaluate_cost-sensitive_dqn_s222,64,28.424275202979807,0.4441293000465595,0.8708164387764457,0.8284617335812207,2.819230237966033,0,0,0,0,0,0,50.38999999999999,51.5,35.9,36.2,0.17737823266894126
process,cost-sensitive,dqn,333,33,argos_mdpv5_process_generalization_evaluate_cost-sensitive_dqn_s333,64,33.23577693109205,0.5193090145483132,0.9223497881503295,0.9189601132571082,2.9032870691939063,1,1,0,0,0,0,49.88999999999999,66.3,35.8,36.2,0.18988054767692258
process,cost-sensitive,dqn,444,44,argos_mdpv5_process_generalization_evaluate_cost-sensitive_dqn_s444,64,25.226543022751077,0.3941647347304856,0.8855189870601406,0.8549361739218321,3.1186921344350544,0,0,0,0,0,0,50.7,56.1,35.9,35.9,0.18493557667028218
process,cost-sensitive,dqn,555,55,argos_mdpv5_process_generalization_evaluate_cost-sensitive_dqn_s555,64,29.90221861182348,0.46722216580974185,0.9272799465731724,0.9278692758131646,2.8077393577104863,56,14,0,42,0,0,99.0,100.0,35.9,45.0,0.20465580503244632
process,cost-sensitive,ppo,111,11,argos_mdpv5_process_generalization_evaluate_cost-sensitive_ppo_s111,64,35.15224630118769,0.5492538484560576,0.9276283640361258,0.926850277709923,2.8490101047327374,69,8,0,61,0,0,50.589999999999996,100.0,36.0,45.0,0.21065911401292112
process,cost-sensitive,ppo,222,22,argos_mdpv5_process_generalization_evaluate_cost-sensitive_ppo_s222,64,15.704490055191034,0.2453826571123599,0.8908447270243264,0.8752573161443538,1.5523609462689012,0,0,0,0,0,0,31.194999999999716,51.0,35.9,36.1,0.18088747869696944
process,cost-sensitive,ppo,333,33,argos_mdpv5_process_generalization_evaluate_cost-sensitive_ppo_s333,64,27.868036518196742,0.4354380705968241,0.9686641331030451,0.9880805670587396,2.3749364545674276,0,0,0,0,0,0,10.414999999999946,27.4,35.8,35.8,0.17122335864472257
process,cost-sensitive,ppo,444,44,argos_mdpv5_process_generalization_evaluate_cost-sensitive_ppo_s444,64,15.706421308620603,0.24541283294719693,0.8908447270243264,0.8752573161443538,1.5611132742866638,0,0,0,0,0,0,38.48999999999986,51.2,35.9,35.9,0.17892584010179496
process,cost-sensitive,ppo,555,55,argos_mdpv5_process_generalization_evaluate_cost-sensitive_ppo_s555,64,35.19575651978833,0.5499336956216927,0.9249663789442217,0.9244132405264682,2.9234131600021094,68,7,0,61,0,0,51.0,100.0,35.9,45.0,0.1792837240665137
process,short-burst,static,111,11,argos_mdpv5_process_generalization_evaluate_short-burst_static_s111,64,11.261266599267538,0.17595729061355528,0.9350278745080909,0.9221441323279038,6.918660444155973,71,7,0,64,0,0,62.17999999999986,100.0,36.145,45.1,0.17783519862811834
process,short-burst,static,222,22,argos_mdpv5_process_generalization_evaluate_short-burst_static_s222,64,11.354044843999642,0.1774069506874944,0.9350278745080909,0.9221441323279038,7.045095612533736,71,7,0,64,0,0,54.529999999999916,100.0,36.0,45.1,0.17801248369753828
process,short-burst,static,333,33,argos_mdpv5_process_generalization_evaluate_short-burst_static_s333,64,11.21358948060749,0.17521233563449204,0.9350278745080909,0.9221441323279038,6.859526182379273,71,7,0,64,0,0,61.37499999999987,100.0,36.089999999999996,45.1,0.17289368792691232
process,short-burst,static,444,44,argos_mdpv5_process_generalization_evaluate_short-burst_static_s444,64,11.251190389483373,0.1757998498356777,0.9350278745080909,0.9221441323279038,6.738113868460168,71,7,0,64,0,0,56.944999999999865,100.0,36.0,45.1,0.17266932760312925
process,short-burst,static,555,55,argos_mdpv5_process_generalization_evaluate_short-burst_static_s555,64,11.132224023418923,0.17394100036592067,0.9350278745080909,0.9221441323279038,6.892264982207911,71,7,0,64,0,0,60.3799999999999,100.0,35.9,45.1,0.17296103123717277
process,short-burst,threshold,111,11,argos_mdpv5_process_generalization_evaluate_short-burst_threshold_s111,64,-11.661740587445966,-0.1822146966788432,0.9307884440662967,0.9285519799149794,4.53227268967709,12,0,0,12,0,0,51.2,100.0,35.8,45.1,0.16818067001565581
process,short-burst,threshold,222,22,argos_mdpv5_process_generalization_evaluate_short-burst_threshold_s222,64,-11.62249119374367,-0.18160142490224485,0.9308081237522312,0.9285519799149794,4.608589016162587,12,0,0,12,0,0,51.089999999999996,100.0,35.9,45.1,0.1716117942270673
process,short-burst,threshold,333,33,argos_mdpv5_process_generalization_evaluate_short-burst_threshold_s333,64,-11.636799026616242,-0.18182498479087877,0.9305759213995405,0.9282358026357538,4.403653370649366,12,0,0,12,0,0,51.5,100.0,35.9,45.1,0.16848440102636902
process,short-burst,threshold,444,44,argos_mdpv5_process_generalization_evaluate_short-burst_threshold_s444,64,-11.621240925136059,-0.18158188945525092,0.9306821827329186,0.9283938912753666,4.2571351716151,12,0,0,12,0,0,50.835,100.0,35.9,45.1,0.16359814807249604
process,short-burst,threshold,555,55,argos_mdpv5_process_generalization_evaluate_short-burst_threshold_s555,64,-11.726357583265859,-0.18322433723852904,0.9307884440662967,0.9285519799149794,4.372971496746443,12,0,0,12,0,0,51.5,100.0,36.0,45.0,0.17200583028444807
process,short-burst,best_fixed,111,11,argos_mdpv5_process_generalization_evaluate_short-burst_best_fixed_s111,64,30.674055491401788,0.47928211705315293,0.9724370618275722,0.9704416035891095,20.287976353256788,73,9,0,64,0,0,75.88999999999996,100.0,36.0,45.3,0.17747979211203502
process,short-burst,best_fixed,222,22,argos_mdpv5_process_generalization_evaluate_short-burst_best_fixed_s222,64,29.25700734329951,0.45714073973905484,0.9731278320827799,0.9730195253008495,21.190350371063065,74,10,0,64,0,0,82.38499999999993,100.0,35.9,45.3,0.17754482526214754
process,short-burst,best_fixed,333,33,argos_mdpv5_process_generalization_evaluate_short-burst_best_fixed_s333,64,29.234588006817596,0.45679043760652493,0.9731278320827799,0.9730195253008495,21.334910228769612,75,11,0,64,0,0,87.53999999999999,100.0,36.0,45.3,0.1723318332225655
process,short-burst,best_fixed,444,44,argos_mdpv5_process_generalization_evaluate_short-burst_best_fixed_s444,64,28.981334910873205,0.4528333579823938,0.9731278320827799,0.9730195253008495,21.47215423129854,73,9,0,64,0,0,77.90999999999995,100.0,36.0,45.2,0.17303900500217145
process,short-burst,best_fixed,555,55,argos_mdpv5_process_generalization_evaluate_short-burst_best_fixed_s555,64,29.284401826250093,0.4575687785351577,0.9730253375897097,0.972589871682226,21.380203892944984,74,10,0,64,0,0,81.68999999999996,100.0,36.0,45.3,0.1722709209347521
process,short-burst,qlearning,111,11,argos_mdpv5_process_generalization_evaluate_short-burst_qlearning_s111,64,0.27892701273579723,0.004358234573996832,0.9429431932720118,0.9322824188841586,6.693155031756068,12,0,0,12,0,0,50.7,52.0,36.0,36.0,0.17783104578760559
process,short-burst,qlearning,222,22,argos_mdpv5_process_generalization_evaluate_short-burst_qlearning_s222,64,7.6222246400692555,0.11909726000108212,0.9553003173172615,0.9479088360280788,7.132330480146101,84,20,0,64,0,0,99.44999999999999,100.0,37.484999999999964,45.2,0.17967193795393824
process,short-burst,qlearning,333,33,argos_mdpv5_process_generalization_evaluate_short-burst_qlearning_s333,64,5.892147880826932,0.09206481063792081,0.95051277254081,0.9401845570402232,7.365119304196954,93,29,0,64,0,0,100.0,100.0,44.38999999999999,45.2,0.17914990921696392
process,short-burst,qlearning,444,44,argos_mdpv5_process_generalization_evaluate_short-burst_qlearning_s444,64,14.888526711502456,0.23263322986722587,0.959035946454957,0.9528056821930667,16.791979829938136,85,21,0,64,0,0,98.89999999999998,100.0,37.90999999999996,45.2,0.17323267369790873
process,short-burst,qlearning,555,55,argos_mdpv5_process_generalization_evaluate_short-burst_qlearning_s555,64,10.19097647401376,0.159234007406465,0.9539582074427941,0.945661597320796,11.30172009053485,90,26,0,64,0,0,100.0,100.0,44.3,45.1,0.17252036341308458
process,short-burst,dqn,111,11,argos_mdpv5_process_generalization_evaluate_short-burst_dqn_s111,64,25.47396769152095,0.39803074518001486,0.9722631419656176,0.9706393310003091,12.346660075569075,88,24,0,64,0,0,100.0,100.0,42.27499999999996,45.3,0.19239322989944574
process,short-burst,dqn,222,22,argos_mdpv5_process_generalization_evaluate_short-burst_dqn_s222,64,23.87231142314636,0.3730048659866619,0.967844815635842,0.9614520440394807,18.73384999186937,74,10,0,64,0,0,80.99999999999996,100.0,35.9,45.3,0.24259063310371393
process,short-burst,dqn,333,33,argos_mdpv5_process_generalization_evaluate_short-burst_dqn_s333,64,21.43105068621498,0.3348601669721091,0.9658797479597788,0.963659587431268,25.68978245296175,80,16,0,64,0,0,100.0,100.0,39.70499999999999,45.3,0.17195481824146452
process,short-burst,dqn,444,44,argos_mdpv5_process_generalization_evaluate_short-burst_dqn_s444,64,23.661504016914037,0.36971100026428183,0.9684602071492442,0.9643955132732255,21.808393392613322,94,30,0,64,0,0,100.0,100.0,39.88999999999999,45.3,0.174212698635933
process,short-burst,dqn,555,55,argos_mdpv5_process_generalization_evaluate_short-burst_dqn_s555,64,29.071843829941038,0.4542475598428287,0.9678159424963216,0.9645835047649111,19.224363348291213,73,9,0,64,0,0,75.49499999999992,100.0,36.0,45.2,0.17218479644351722
process,short-burst,ppo,111,11,argos_mdpv5_process_generalization_evaluate_short-burst_ppo_s111,64,26.039353411794163,0.4068648970592838,0.9700872801261058,0.9656622974682532,7.7413452163902825,74,10,0,64,0,0,81.14999999999992,100.0,36.0,45.2,0.17813401750425165
process,short-burst,ppo,222,22,argos_mdpv5_process_generalization_evaluate_short-burst_ppo_s222,64,17.213009142259697,0.26895326784780776,0.9715654347661342,0.9687505921893602,4.558453185663696,74,10,0,64,0,0,66.67499999999964,100.0,35.9,45.3,0.178153989387912
process,short-burst,ppo,333,33,argos_mdpv5_process_generalization_evaluate_short-burst_ppo_s333,64,19.076585136748758,0.29807164276169934,0.9350278745080909,0.9221441323279038,6.938351823367311,71,7,0,64,0,0,61.664999999999885,100.0,35.9,45.1,0.18410897228152634
process,short-burst,ppo,444,44,argos_mdpv5_process_generalization_evaluate_short-burst_ppo_s444,64,15.830219834802614,0.24734718491879085,0.9668999692737634,0.969462075438552,22.865254916842023,7,0,0,7,0,0,50.135,51.2,36.0,36.0,0.16192869298572551
process,short-burst,ppo,555,55,argos_mdpv5_process_generalization_evaluate_short-burst_ppo_s555,64,6.935222855806568,0.10836285712197763,0.92803947854141,0.9182140319410884,7.0594047387670384,34,1,0,33,0,0,50.835,100.0,36.0,45.1,0.17256530086852467
process,aggressive-incident,static,111,11,argos_mdpv5_process_primary_evaluate_aggressive-incident_static_s111,64,1.209643551282102,0.018900680488782844,0.9626312272010579,0.9662447130127239,19.22461281918433,60,51,0,0,0,9,100.0,100.0,44.945,45.1,0.1782478875062469
process,aggressive-incident,static,222,22,argos_mdpv5_process_primary_evaluate_aggressive-incident_static_s222,64,1.772100097690065,0.027689064026407265,0.9645051809963303,0.9680598181271933,19.200097550430353,49,41,0,0,0,8,100.0,100.0,44.9,44.9,0.17821662719227954
process,aggressive-incident,static,333,33,argos_mdpv5_process_primary_evaluate_aggressive-incident_static_s333,64,0.9008643176040545,0.014076004962563352,0.9626770983216383,0.9660389516958514,18.7205332945624,60,51,0,0,0,9,100.0,100.0,44.9,44.9,0.1780533668161971
process,aggressive-incident,static,444,44,argos_mdpv5_process_primary_evaluate_aggressive-incident_static_s444,64,9.834653124748652,0.15366645507419768,0.9654724601497853,0.9603637285014871,11.196995884382808,8,8,0,0,0,0,65.49499999999978,100.0,35.7,44.9,0.17310864223663922
process,aggressive-incident,static,555,55,argos_mdpv5_process_primary_evaluate_aggressive-incident_static_s555,64,8.309852864289411,0.12984145100452205,0.9645510521169106,0.9697059086621727,10.055430564390193,48,32,0,0,0,16,100.0,100.0,44.9,44.9,0.17779099321947509
process,aggressive-incident,threshold,111,11,argos_mdpv5_process_primary_evaluate_aggressive-incident_threshold_s111,64,-17.72686224096441,-0.27698222251506893,0.9543190804118558,0.9531263490284987,9.119473036812341,31,31,0,0,0,0,100.0,100.0,38.74999999999994,44.8,0.17684349196726143
process,aggressive-incident,threshold,222,22,argos_mdpv5_process_primary_evaluate_aggressive-incident_threshold_s222,64,-2.1578484839627037,-0.033716382561917245,0.9644981449937309,0.9730039569326973,9.162795716913084,39,38,0,0,0,1,100.0,100.0,44.8,44.9,0.1749438724269429
process,aggressive-incident,threshold,333,33,argos_mdpv5_process_primary_evaluate_aggressive-incident_threshold_s333,64,-20.367696435381003,-0.31824525680282817,0.9522567872445401,0.9471154967967095,10.107748950515353,64,54,0,0,0,10,100.0,100.0,44.8,44.8,0.17383295905520227
process,aggressive-incident,threshold,444,44,argos_mdpv5_process_primary_evaluate_aggressive-incident_threshold_s444,64,-13.862386181622908,-0.21659978408785793,0.9552712560675871,0.9529707217524553,6.442009431262577,8,8,0,0,0,0,77.80999999999997,100.0,35.6,44.8,0.1727281334455853
process,aggressive-incident,threshold,555,55,argos_mdpv5_process_primary_evaluate_aggressive-incident_threshold_s555,64,-19.16458106148759,-0.29944657908574357,0.9549701930282454,0.9542154509679759,10.74685802958627,56,47,0,0,0,9,100.0,100.0,44.745,44.8,0.17542843051802565
process,aggressive-incident,best_fixed,111,11,argos_mdpv5_process_primary_evaluate_aggressive-incident_best_fixed_s111,64,21.90233071253426,0.3422239173833478,1.0,1.0,46.23199003714102,16,16,0,0,0,0,100.0,100.0,40.844999999999956,44.6,0.17102363139529728
process,aggressive-incident,best_fixed,222,22,argos_mdpv5_process_primary_evaluate_aggressive-incident_best_fixed_s222,64,22.494210751850996,0.3514720429976718,1.0,1.0,47.72689375297102,15,15,0,0,0,0,100.0,100.0,37.69999999999995,44.5,0.17100514970752184
process,aggressive-incident,best_fixed,333,33,argos_mdpv5_process_primary_evaluate_aggressive-incident_best_fixed_s333,64,18.44277599562887,0.2881683749317011,1.0,1.0,51.55956230466329,28,28,0,0,0,0,100.0,100.0,43.46999999999999,44.6,0.17108697558297473
process,aggressive-incident,best_fixed,444,44,argos_mdpv5_process_primary_evaluate_aggressive-incident_best_fixed_s444,64,21.475615170369085,0.33555648703701696,1.0,1.0,45.56304273151216,16,16,0,0,0,0,100.0,100.0,41.034999999999954,44.6,0.17096711330227082
process,aggressive-incident,best_fixed,555,55,argos_mdpv5_process_primary_evaluate_aggressive-incident_best_fixed_s555,64,17.883132577749258,0.27942394652733216,1.0,1.0,53.84611658318333,28,28,0,0,0,0,100.0,100.0,39.169999999999995,44.5,0.17120339617510988
process,aggressive-incident,qlearning,111,11,argos_mdpv5_process_primary_evaluate_aggressive-incident_qlearning_s111,64,-9.11487497571558,-0.14241992149555593,0.9661159633817595,0.9671268088408295,35.67744373797377,45,45,0,0,0,0,100.0,100.0,42.989999999999995,45.0,0.17807190889195845
process,aggressive-incident,qlearning,222,22,argos_mdpv5_process_primary_evaluate_aggressive-incident_qlearning_s222,64,-0.8961802346296588,-0.014002816166088419,0.9524367605674796,0.9510219298907642,17.685266620707242,54,54,0,0,0,0,100.0,100.0,42.84999999999999,44.8,0.17874494674429117
process,aggressive-incident,qlearning,333,33,argos_mdpv5_process_primary_evaluate_aggressive-incident_qlearning_s333,64,-4.625540904809215,-0.07227407663764399,0.9548378027666259,0.9541228511626705,22.47292341558842,52,52,0,0,0,0,100.0,100.0,42.71499999999999,44.9,0.17378871854714434
process,aggressive-incident,qlearning,444,44,argos_mdpv5_process_primary_evaluate_aggressive-incident_qlearning_s444,64,9.828645152110669,0.1535725805017292,0.9845147333636651,0.984410729599986,42.38732337188769,56,56,0,0,0,0,100.0,100.0,44.8,44.9,0.18170278667140147
process,aggressive-incident,qlearning,555,55,argos_mdpv5_process_primary_evaluate_aggressive-incident_qlearning_s555,64,6.642132558352288,0.1037833212242545,0.9599981029143579,0.9635487873216613,13.099324004108775,31,31,0,0,0,0,100.0,100.0,43.56999999999999,44.9,0.17344532879705124
process,aggressive-incident,dqn,111,11,argos_mdpv5_process_primary_evaluate_aggressive-incident_dqn_s111,64,19.143067690824758,0.29911043266913684,0.9907965660566785,0.992507050768481,51.36754109115196,40,40,0,0,0,0,100.0,100.0,49.3,49.4,0.1735227909972161
process,aggressive-incident,dqn,222,22,argos_mdpv5_process_primary_evaluate_aggressive-incident_dqn_s222,64,12.129595534645736,0.18952493022883962,0.9943916180737893,0.9946686591514337,56.06592866689021,53,53,0,0,0,0,100.0,100.0,40.33999999999998,44.5,0.17838908509083726
process,aggressive-incident,dqn,333,33,argos_mdpv5_process_primary_evaluate_aggressive-incident_dqn_s333,64,14.488090131842366,0.22637640831003697,0.9795041695757686,0.9841524963878838,59.10529602321817,23,23,0,0,0,0,100.0,100.0,40.94499999999996,45.0,0.17255619660544014
process,aggressive-incident,dqn,444,44,argos_mdpv5_process_primary_evaluate_aggressive-incident_dqn_s444,64,9.613588290426648,0.15021231703791638,0.9907293608945377,0.9912088627092415,65.05163692292713,49,49,0,0,0,0,100.0,100.0,44.345,44.9,0.17693290667071548
process,aggressive-incident,dqn,555,55,argos_mdpv5_process_primary_evaluate_aggressive-incident_dqn_s555,64,7.697601541057202,0.12027502407901879,0.984185441989939,0.9869154784762246,74.42908366521199,53,53,0,0,0,0,100.0,100.0,41.58499999999999,44.9,0.1790162667631867
process,aggressive-incident,ppo,111,11,argos_mdpv5_process_primary_evaluate_aggressive-incident_ppo_s111,64,11.472316377724667,0.17925494340194792,0.9945356666418879,0.9940273387288466,66.14889017128169,46,43,0,0,0,3,100.0,100.0,43.559999999999995,44.4,0.17692427232604982
process,aggressive-incident,ppo,222,22,argos_mdpv5_process_primary_evaluate_aggressive-incident_ppo_s222,64,17.353671821259393,0.271151122207178,0.9937501670271819,0.9912959361190901,20.046874199144256,55,47,0,0,0,8,100.0,100.0,44.5,44.9,0.17646275413774418
process,aggressive-incident,ppo,333,33,argos_mdpv5_process_primary_evaluate_aggressive-incident_ppo_s333,64,-0.05284334054839834,-0.0008256771960687241,0.9623708795459164,0.9652266131144346,21.942266686252808,33,33,0,0,0,0,100.0,100.0,41.954999999999956,45.0,0.1730031168655054
process,aggressive-incident,ppo,444,44,argos_mdpv5_process_primary_evaluate_aggressive-incident_ppo_s444,64,-11.005255217911388,-0.17195711277986545,0.9560815701335977,0.9559096282193152,66.23533786289276,36,36,0,0,0,0,100.0,100.0,38.429999999999986,44.6,0.1726097058511996
process,aggressive-incident,ppo,555,55,argos_mdpv5_process_primary_evaluate_aggressive-incident_ppo_s555,64,14.263197920459394,0.22286246750717803,0.9953750851094307,0.9939708332384317,49.036184117126645,54,52,0,0,0,2,100.0,100.0,44.5,45.1,0.176350037262685
