run_id,scenario,variant,live_seed,minute,cumulative_reward
concurrency_static_train22_live1002,concurrency,static,1002,16.0,5.406175831811378
concurrency_static_train22_live1002,concurrency,static,1002,16.5,1.6975569053589534
concurrency_static_train22_live1002,concurrency,static,1002,17.0,-2.38808486693589
concurrency_static_train22_live1002,concurrency,static,1002,17.5,-6.533961933348381
concurrency_static_train22_live1002,concurrency,static,1002,18.0,-10.458976254662833
concurrency_static_train22_live1002,concurrency,static,1002,18.5,-14.037255535595714
concurrency_static_train22_live1002,concurrency,static,1002,19.0,-18.102818876518008
concurrency_static_train22_live1002,concurrency,static,1002,19.5,-21.85405202431696
concurrency_static_train22_live1002,concurrency,static,1002,20.0,-25.56591160016829
concurrency_static_train22_live1002,concurrency,static,1002,20.5,-29.628965137169
concurrency_static_train22_live1002,concurrency,static,1002,21.0,-33.63476377220894
concurrency_static_train22_live1002,concurrency,static,1002,21.5,-37.384127531534375
concurrency_static_train22_live1002,concurrency,static,1002,22.0,-41.40404381363314
concurrency_static_train22_live1002,concurrency,static,1002,22.5,-45.223204948600056
concurrency_static_train22_live1002,concurrency,static,1002,23.0,-48.97970115573466
concurrency_static_train22_live1002,concurrency,static,1002,23.5,-52.8042316949924
concurrency_static_train22_live1002,concurrency,static,1002,24.0,-56.26730240782361
concurrency_static_train22_live1002,concurrency,static,1002,24.5,-60.07846411210294
concurrency_static_train22_live1002,concurrency,static,1002,25.0,-64.0575960804762
concurrency_static_train22_live1002,concurrency,static,1002,25.5,-68.15115942139849
concurrency_static_train22_live1002,concurrency,static,1002,26.0,-72.16182080153641
concurrency_static_train22_live1002,concurrency,static,1002,26.5,-75.88255962969806
concurrency_static_train22_live1002,concurrency,static,1002,27.0,-79.60713225753285
concurrency_static_train22_live1002,concurrency,static,1002,27.5,-83.69936226512179
concurrency_static_train22_live1002,concurrency,static,1002,28.0,-87.68053344918131
concurrency_static_train22_live1002,concurrency,static,1002,28.5,-91.74829286853496
concurrency_static_train22_live1002,concurrency,static,1002,29.0,-95.87628758200627
concurrency_static_train22_live1002,concurrency,static,1002,29.5,-100.01745876606583
concurrency_static_train22_live1002,concurrency,static,1002,30.0,-103.98419857757631
concurrency_static_train33_live1003,concurrency,static,1003,0.0,0.18753800532558704
concurrency_static_train33_live1003,concurrency,static,1003,0.5,1.535730581670156
concurrency_static_train33_live1003,concurrency,static,1003,1.0,3.3057874551622786
concurrency_static_train33_live1003,concurrency,static,1003,1.5,6.109499504047635
concurrency_static_train33_live1003,concurrency,static,1003,2.0,9.614208055918889
concurrency_static_train33_live1003,concurrency,static,1003,2.5,13.618464222451301
concurrency_static_train33_live1003,concurrency,static,1003,3.0,18.426600502996717
concurrency_static_train33_live1003,concurrency,static,1003,3.5,23.798954892331388
concurrency_static_train33_live1003,concurrency,static,1003,4.0,30.14227614279067
concurrency_static_train33_live1003,concurrency,static,1003,4.5,37.08857599892579
concurrency_static_train33_live1003,concurrency,static,1003,5.0,45.10630786924984
concurrency_static_train33_live1003,concurrency,static,1003,5.5,54.32382596021496
concurrency_static_train33_live1003,concurrency,static,1003,6.0,63.717315004600756
concurrency_static_train33_live1003,concurrency,static,1003,6.5,72.91732010754285
concurrency_static_train33_live1003,concurrency,static,1003,7.0,71.35992932579141
concurrency_static_train33_live1003,concurrency,static,1003,7.5,67.34189539663387
concurrency_static_train33_live1003,concurrency,static,1003,8.0,63.761227386279174
concurrency_static_train33_live1003,concurrency,static,1003,8.5,59.87803340439592
concurrency_static_train33_live1003,concurrency,static,1003,9.0,55.962901436022655
concurrency_static_train33_live1003,concurrency,static,1003,9.5,51.93529887941411
concurrency_static_train33_live1003,concurrency,static,1003,10.0,47.985500244374165
concurrency_static_train33_live1003,concurrency,static,1003,10.5,44.17734216502184
concurrency_static_train33_live1003,concurrency,static,1003,11.0,40.53754306984098
concurrency_static_train33_live1003,concurrency,static,1003,11.5,36.4471954151932
concurrency_static_train33_live1003,concurrency,static,1003,12.0,33.6122926518202
concurrency_static_train33_live1003,concurrency,static,1003,12.5,29.533317546192
concurrency_static_train33_live1003,concurrency,static,1003,13.0,25.859446420644783
concurrency_static_train33_live1003,concurrency,static,1003,13.5,22.217872508187686
concurrency_static_train33_live1003,concurrency,static,1003,14.0,18.38737909194524
concurrency_static_train33_live1003,concurrency,static,1003,14.5,14.686955245699508
concurrency_static_train33_live1003,concurrency,static,1003,15.0,11.214974861483656
concurrency_static_train33_live1003,concurrency,static,1003,15.5,7.060313481345679
concurrency_static_train33_live1003,concurrency,static,1003,16.0,3.106436414933191
concurrency_static_train33_live1003,concurrency,static,1003,16.5,-0.8624210436361628
concurrency_static_train33_live1003,concurrency,static,1003,17.0,-4.931905953185909
concurrency_static_train33_live1003,concurrency,static,1003,17.5,-9.063508509794481
concurrency_static_train33_live1003,concurrency,static,1003,18.0,-12.970483615422653
concurrency_static_train33_live1003,concurrency,static,1003,18.5,-17.04938028967828
concurrency_static_train33_live1003,concurrency,static,1003,19.0,-20.792086530733673
concurrency_static_train33_live1003,concurrency,static,1003,19.5,-24.880708695185383
concurrency_static_train33_live1003,concurrency,static,1003,20.0,-28.813095565519433
concurrency_static_train33_live1003,concurrency,static,1003,20.5,-32.7192608525996
concurrency_static_train33_live1003,concurrency,static,1003,21.0,-36.68929478175718
concurrency_static_train33_live1003,concurrency,static,1003,21.5,-40.71893655405206
concurrency_static_train33_live1003,concurrency,static,1003,22.0,-44.68771558124886
concurrency_static_train33_live1003,concurrency,static,1003,22.5,-48.80833774570058
concurrency_static_train33_live1003,concurrency,static,1003,23.0,-52.498443446790354
concurrency_static_train33_live1003,concurrency,static,1003,23.5,-56.58267345437931
concurrency_static_train33_live1003,concurrency,static,1003,24.0,-59.83892288335031
concurrency_static_train33_live1003,concurrency,static,1003,24.5,-63.649117962440634
concurrency_static_train33_live1003,concurrency,static,1003,25.0,-67.4111163371647
concurrency_static_train33_live1003,concurrency,static,1003,25.5,-71.51856203102817
concurrency_static_train33_live1003,concurrency,static,1003,26.0,-75.33818385117345
concurrency_static_train33_live1003,concurrency,static,1003,26.5,-79.10411380709915
concurrency_static_train33_live1003,concurrency,static,1003,27.0,-83.08983401076654
concurrency_static_train33_live1003,concurrency,static,1003,27.5,-87.23116205757108
concurrency_static_train33_live1003,concurrency,static,1003,28.0,-90.99951976248416
concurrency_static_train33_live1003,concurrency,static,1003,28.5,-95.0776321230143
concurrency_static_train33_live1003,concurrency,static,1003,29.0,-99.25846016981895
concurrency_static_train33_live1003,concurrency,static,1003,29.5,-103.50206272642755
concurrency_static_train33_live1003,concurrency,static,1003,30.0,-107.21141908498929
concurrency_static_train44_live1004,concurrency,static,1004,0.0,0.20292035826676355
concurrency_static_train44_live1004,concurrency,static,1004,0.5,1.5897749638661085
concurrency_static_train44_live1004,concurrency,static,1004,1.0,3.4530915833749294
concurrency_static_train44_live1004,concurrency,static,1004,1.5,6.398715396966168
concurrency_static_train44_live1004,concurrency,static,1004,2.0,9.580483818400545
concurrency_static_train44_live1004,concurrency,static,1004,2.5,13.79590665159963
concurrency_static_train44_live1004,concurrency,static,1004,3.0,18.72556647694464
concurrency_static_train44_live1004,concurrency,static,1004,3.5,24.312195376083242
concurrency_static_train44_live1004,concurrency,static,1004,4.0,30.525553411504436
concurrency_static_train44_live1004,concurrency,static,1004,4.5,37.49128929108042
concurrency_static_train44_live1004,concurrency,static,1004,5.0,45.77848420248556
concurrency_static_train44_live1004,concurrency,static,1004,5.5,55.146111088558776
concurrency_static_train44_live1004,concurrency,static,1004,6.0,64.83697893659892
concurrency_static_train44_live1004,concurrency,static,1004,6.5,74.40030756895277
concurrency_static_train44_live1004,concurrency,static,1004,7.0,84.06202835816943
concurrency_static_train44_live1004,concurrency,static,1004,7.5,87.21657778715497
concurrency_static_train44_live1004,concurrency,static,1004,8.0,83.92296224079931
concurrency_static_train44_live1004,concurrency,static,1004,8.5,80.52433645226695
concurrency_static_train44_live1004,concurrency,static,1004,9.0,77.45342173378957
concurrency_static_train44_live1004,concurrency,static,1004,9.5,73.78997603992613
concurrency_static_train44_live1004,concurrency,static,1004,10.0,70.6517385191062
concurrency_static_train44_live1004,concurrency,static,1004,10.5,67.1301751781839
concurrency_static_train44_live1004,concurrency,static,1004,11.0,63.79087639615679
concurrency_static_train44_live1004,concurrency,static,1004,11.5,60.16892089837174
concurrency_static_train44_live1004,concurrency,static,1004,12.0,57.17181867441795
concurrency_static_train44_live1004,concurrency,static,1004,12.5,53.58311807859372
concurrency_static_train44_live1004,concurrency,static,1004,13.0,50.28949271239822
concurrency_static_train44_live1004,concurrency,static,1004,13.5,46.957888573431674
concurrency_static_train44_live1004,concurrency,static,1004,14.0,43.54977224481273
concurrency_static_train44_live1004,concurrency,static,1004,14.5,40.09826979125371
concurrency_static_train44_live1004,concurrency,static,1004,15.0,36.56400056797847
concurrency_static_train44_live1004,concurrency,static,1004,15.5,32.97137840352678
concurrency_static_train44_live1004,concurrency,static,1004,16.0,29.400089572408394
concurrency_static_train44_live1004,concurrency,static,1004,16.5,25.764800741290042
concurrency_static_train44_live1004,concurrency,static,1004,17.0,22.4069608737988
concurrency_static_train44_live1004,concurrency,static,1004,17.5,18.8143387093471
concurrency_static_train44_live1004,concurrency,static,1004,18.0,15.24304987822873
concurrency_static_train44_live1004,concurrency,static,1004,18.5,11.616545360835849
concurrency_static_train44_live1004,concurrency,static,1004,19.0,8.046511431678255
concurrency_static_train44_live1004,concurrency,static,1004,19.5,4.398046129971647
concurrency_static_train44_live1004,concurrency,static,1004,20.0,0.8430710243434707
concurrency_static_train44_live1004,concurrency,static,1004,20.5,-2.389957886129745
concurrency_static_train44_live1004,concurrency,static,1004,21.0,-5.941168285875569
concurrency_static_train44_live1004,concurrency,static,1004,21.5,-9.570182607190015
concurrency_static_train44_live1004,concurrency,static,1004,22.0,-13.062412614778976
concurrency_static_train44_live1004,concurrency,static,1004,22.5,-16.523570309887013
concurrency_static_train44_live1004,concurrency,static,1004,23.0,-19.866160950376656
concurrency_static_train44_live1004,concurrency,static,1004,23.5,-23.203427831553032
concurrency_static_train44_live1004,concurrency,static,1004,24.0,-26.75589313325964
concurrency_static_train44_live1004,concurrency,static,1004,24.5,-30.171971777722646
concurrency_static_train44_live1004,concurrency,static,1004,25.0,-33.804593942174336
concurrency_static_train44_live1004,concurrency,static,1004,25.5,-37.398000420351536
concurrency_static_train44_live1004,concurrency,static,1004,26.0,-40.976348074999365
concurrency_static_train44_live1004,concurrency,static,1004,26.5,-44.594852592392236
concurrency_static_train44_live1004,concurrency,static,1004,27.0,-48.23374926664786
concurrency_static_train44_live1004,concurrency,static,1004,27.5,-51.69740760287451
concurrency_static_train44_live1004,concurrency,static,1004,28.0,-55.22320623791445
concurrency_static_train44_live1004,concurrency,static,1004,28.5,-58.876377421973984
concurrency_static_train44_live1004,concurrency,static,1004,29.0,-62.192165848274485
concurrency_static_train44_live1004,concurrency,static,1004,29.5,-65.91121938527523
concurrency_static_train44_live1004,concurrency,static,1004,30.0,-69.41066507913871
concurrency_static_train55_live1005,concurrency,static,1005,0.0,0.19737624061970468
concurrency_static_train55_live1005,concurrency,static,1005,0.5,1.5698701633648398
concurrency_static_train55_live1005,concurrency,static,1005,1.0,3.434088411290789
concurrency_static_train55_live1005,concurrency,static,1005,1.5,6.3527416366467335
concurrency_static_train55_live1005,concurrency,static,1005,2.0,9.49858848945366
concurrency_static_train55_live1005,concurrency,static,1005,2.5,13.61718779324098
concurrency_static_train55_live1005,concurrency,static,1005,3.0,18.467164639801975
concurrency_static_train55_live1005,concurrency,static,1005,3.5,24.020420989920964
concurrency_static_train55_live1005,concurrency,static,1005,4.0,30.33164670687484
concurrency_static_train55_live1005,concurrency,static,1005,4.5,37.299914565755124
concurrency_static_train55_live1005,concurrency,static,1005,5.0,45.31212803859669
concurrency_static_train55_live1005,concurrency,static,1005,5.5,53.684953046175586
concurrency_static_train55_live1005,concurrency,static,1005,6.0,63.089083361982006
concurrency_static_train55_live1005,concurrency,static,1005,6.5,72.67980415119861
concurrency_static_train55_live1005,concurrency,static,1005,7.0,82.50686885051404
concurrency_static_train55_live1005,concurrency,static,1005,7.5,85.48395247662197
concurrency_static_train55_live1005,concurrency,static,1005,8.0,82.16815333579696
concurrency_static_train55_live1005,concurrency,static,1005,8.5,78.608786073306
concurrency_static_train55_live1005,concurrency,static,1005,9.0,75.48604484898053
concurrency_static_train55_live1005,concurrency,static,1005,9.5,72.51866183558792
concurrency_static_train55_live1005,concurrency,static,1005,10.0,68.88745143584205
concurrency_static_train55_live1005,concurrency,static,1005,10.5,65.39490770276292
concurrency_static_train55_live1005,concurrency,static,1005,11.0,62.06437122140171
concurrency_static_train55_live1005,concurrency,static,1005,11.5,58.48084709616565
concurrency_static_train55_live1005,concurrency,static,1005,12.0,55.19840889223018
concurrency_static_train55_live1005,concurrency,static,1005,12.5,51.63935535522944
concurrency_static_train55_live1005,concurrency,static,1005,13.0,48.03363515156205
concurrency_static_train55_live1005,concurrency,static,1005,13.5,44.734632254261165
concurrency_static_train55_live1005,concurrency,static,1005,14.0,41.30770851981848
concurrency_static_train55_live1005,concurrency,static,1005,14.5,37.69390988477854
concurrency_static_train55_live1005,concurrency,static,1005,15.0,34.192424975228796
concurrency_static_train55_live1005,concurrency,static,1005,15.5,30.860537419318543
concurrency_static_train55_live1005,concurrency,static,1005,16.0,27.212856431337432
concurrency_static_train55_live1005,concurrency,static,1005,16.5,23.59968524727788
concurrency_static_train55_live1005,concurrency,static,1005,17.0,20.063063082826183
concurrency_static_train55_live1005,concurrency,static,1005,17.5,16.503225232099986
concurrency_static_train55_live1005,concurrency,static,1005,18.0,12.900093263726713
concurrency_static_train55_live1005,concurrency,static,1005,18.5,9.528567129568023
concurrency_static_train55_live1005,concurrency,static,1005,19.0,5.943631239626116
concurrency_static_train55_live1005,concurrency,static,1005,19.5,2.353048290860684
concurrency_static_train55_live1005,concurrency,static,1005,20.0,-1.226240540257689
concurrency_static_train55_live1005,concurrency,static,1005,20.5,-4.640328682698537
concurrency_static_train55_live1005,concurrency,static,1005,21.0,-8.228401827542397
concurrency_static_train55_live1005,concurrency,static,1005,21.5,-11.806435756699976
concurrency_static_train55_live1005,concurrency,static,1005,22.0,-14.842202258605656
concurrency_static_train55_live1005,concurrency,static,1005,22.5,-18.455373442665202
concurrency_static_train55_live1005,concurrency,static,1005,23.0,-21.803533641648585
concurrency_static_train55_live1005,concurrency,static,1005,23.5,-25.36494011982579
concurrency_static_train55_live1005,concurrency,static,1005,24.0,-28.931052480355923
concurrency_static_train55_live1005,concurrency,static,1005,24.5,-32.303709315550705
concurrency_static_train55_live1005,concurrency,static,1005,25.0,-35.98872363686517
concurrency_static_train55_live1005,concurrency,static,1005,25.5,-39.54699286014037
concurrency_static_train55_live1005,concurrency,static,1005,26.0,-43.16424247557247
concurrency_static_train55_live1005,concurrency,static,1005,26.5,-46.53355722564205
concurrency_static_train55_live1005,concurrency,static,1005,27.0,-50.15959115479964
concurrency_static_train55_live1005,concurrency,static,1005,27.5,-53.57026054724877
concurrency_static_train55_live1005,concurrency,static,1005,28.0,-57.089000358759314
concurrency_static_train55_live1005,concurrency,static,1005,28.5,-60.465068822344605
concurrency_static_train55_live1005,concurrency,static,1005,29.0,-63.84443608483551
concurrency_static_train55_live1005,concurrency,static,1005,29.5,-67.3049798179147
concurrency_static_train55_live1005,concurrency,static,1005,30.0,-70.62560198236642
realistic_dqn_train11_live1001,realistic,dqn,1001,0.0,0.23977726104686878
realistic_dqn_train11_live1001,realistic,dqn,1001,0.5,2.3095453019767334
realistic_dqn_train11_live1001,realistic,dqn,1001,1.0,5.7598203416087035
realistic_dqn_train11_live1001,realistic,dqn,1001,1.5,9.279653799684402
realistic_dqn_train11_live1001,realistic,dqn,1001,2.0,12.780972070547058
realistic_dqn_train11_live1001,realistic,dqn,1001,2.5,17.246722944499524
realistic_dqn_train11_live1001,realistic,dqn,1001,3.0,23.775549341725085
realistic_dqn_train11_live1001,realistic,dqn,1001,3.5,30.704840796768643
realistic_dqn_train11_live1001,realistic,dqn,1001,4.0,37.690864045925295
realistic_dqn_train11_live1001,realistic,dqn,1001,4.5,44.61184177547865
realistic_dqn_train11_live1001,realistic,dqn,1001,5.0,51.63346202789084
realistic_dqn_train11_live1001,realistic,dqn,1001,5.5,58.62400815191419
realistic_dqn_train11_live1001,realistic,dqn,1001,6.0,65.62973504283218
realistic_dqn_train11_live1001,realistic,dqn,1001,6.5,74.59554392698983
realistic_dqn_train11_live1001,realistic,dqn,1001,7.0,85.1639532317374
realistic_dqn_train11_live1001,realistic,dqn,1001,7.5,95.91387533871134
realistic_dqn_train11_live1001,realistic,dqn,1001,8.0,106.64706546637808
realistic_dqn_train11_live1001,realistic,dqn,1001,8.5,117.29993952369331
realistic_dqn_train11_live1001,realistic,dqn,1001,9.0,127.96481358100856
realistic_dqn_train11_live1001,realistic,dqn,1001,9.5,138.6955185573792
realistic_dqn_train11_live1001,realistic,dqn,1001,10.0,149.68440147780373
realistic_dqn_train11_live1001,realistic,dqn,1001,10.5,162.74813937261047
realistic_dqn_train11_live1001,realistic,dqn,1001,11.0,175.74075464240815
realistic_dqn_train11_live1001,realistic,dqn,1001,11.5,188.9199081148208
realistic_dqn_train11_live1001,realistic,dqn,1001,12.0,201.7860825745623
realistic_dqn_train11_live1001,realistic,dqn,1001,12.5,214.78827579154452
realistic_dqn_train11_live1001,realistic,dqn,1001,13.0,228.49966857105227
realistic_dqn_train11_live1001,realistic,dqn,1001,13.5,243.82752080887116
realistic_dqn_train11_live1001,realistic,dqn,1001,14.0,258.9881323673104
realistic_dqn_train11_live1001,realistic,dqn,1001,14.5,271.7045880052848
realistic_dqn_train11_live1001,realistic,dqn,1001,15.0,283.97070829911854
realistic_dqn_train11_live1001,realistic,dqn,1001,15.5,296.4024855771052
realistic_dqn_train11_live1001,realistic,dqn,1001,16.0,308.9582970715401
realistic_dqn_train11_live1001,realistic,dqn,1001,16.5,320.2885756973706
realistic_dqn_train11_live1001,realistic,dqn,1001,17.0,329.80186164838034
realistic_dqn_train11_live1001,realistic,dqn,1001,17.5,339.2288518560219
realistic_dqn_train11_live1001,realistic,dqn,1001,18.0,348.56572554352067
realistic_dqn_train11_live1001,realistic,dqn,1001,18.5,357.89734432905874
realistic_dqn_train11_live1001,realistic,dqn,1001,19.0,367.60024417873274
realistic_dqn_train11_live1001,realistic,dqn,1001,19.5,378.1950333921651
realistic_dqn_train11_live1001,realistic,dqn,1001,20.0,390.8698646432561
realistic_dqn_train11_live1001,realistic,dqn,1001,20.5,404.27454412136666
realistic_dqn_train11_live1001,realistic,dqn,1001,21.0,417.5560541054895
realistic_dqn_train11_live1001,realistic,dqn,1001,21.5,431.06482424367397
realistic_dqn_train11_live1001,realistic,dqn,1001,22.0,446.83106436475697
realistic_dqn_train11_live1001,realistic,dqn,1001,22.5,462.91014692281476
realistic_dqn_train11_live1001,realistic,dqn,1001,23.0,478.92550530617126
realistic_dqn_train11_live1001,realistic,dqn,1001,23.5,495.48265200354314
realistic_dqn_train11_live1001,realistic,dqn,1001,24.0,511.6631445799465
realistic_dqn_train11_live1001,realistic,dqn,1001,24.5,525.5042818348486
realistic_dqn_train11_live1001,realistic,dqn,1001,25.0,537.3254452335416
realistic_dqn_train11_live1001,realistic,dqn,1001,25.5,550.0549323795013
realistic_dqn_train11_live1001,realistic,dqn,1001,26.0,563.2085887646026
realistic_dqn_train11_live1001,realistic,dqn,1001,26.5,576.26133524546
realistic_dqn_train11_live1001,realistic,dqn,1001,27.0,589.6075993382101
realistic_dqn_train11_live1001,realistic,dqn,1001,27.5,602.7795466390618
realistic_dqn_train11_live1001,realistic,dqn,1001,28.0,615.77648429639
realistic_dqn_train11_live1001,realistic,dqn,1001,28.5,626.707860661567
realistic_dqn_train11_live1001,realistic,dqn,1001,29.0,638.1501430711991
realistic_dqn_train11_live1001,realistic,dqn,1001,29.5,650.0886153771646
realistic_dqn_train11_live1001,realistic,dqn,1001,30.0,662.2701534079755
realistic_dqn_train22_live1002,realistic,dqn,1002,0.0,0.29654003442369126
realistic_dqn_train22_live1002,realistic,dqn,1002,0.5,2.1037601193459126
realistic_dqn_train22_live1002,realistic,dqn,1002,1.0,4.9054392652527214
realistic_dqn_train22_live1002,realistic,dqn,1002,1.5,8.357504417507638
realistic_dqn_train22_live1002,realistic,dqn,1002,2.0,11.832044490121802
realistic_dqn_train22_live1002,realistic,dqn,1002,2.5,15.305570648611706
realistic_dqn_train22_live1002,realistic,dqn,1002,3.0,19.034362131047907
realistic_dqn_train22_live1002,realistic,dqn,1002,3.5,24.9267612412136
realistic_dqn_train22_live1002,realistic,dqn,1002,4.0,32.05631911673556
realistic_dqn_train22_live1002,realistic,dqn,1002,4.5,39.22230736141991
realistic_dqn_train22_live1002,realistic,dqn,1002,5.0,46.36897445569102
realistic_dqn_train22_live1002,realistic,dqn,1002,5.5,54.54505770309254
realistic_dqn_train22_live1002,realistic,dqn,1002,6.0,64.8219195452653
realistic_dqn_train22_live1002,realistic,dqn,1002,6.5,75.50235655083677
realistic_dqn_train22_live1002,realistic,dqn,1002,7.0,86.16608767405525
realistic_dqn_train22_live1002,realistic,dqn,1002,7.5,97.01969252938747
realistic_dqn_train22_live1002,realistic,dqn,1002,8.0,107.7832919609899
realistic_dqn_train22_live1002,realistic,dqn,1002,8.5,118.7162908600084
realistic_dqn_train22_live1002,realistic,dqn,1002,9.0,131.13129946172566
realistic_dqn_train22_live1002,realistic,dqn,1002,9.5,144.61435461021472
realistic_dqn_train22_live1002,realistic,dqn,1002,10.0,158.9087782852612
realistic_dqn_train22_live1002,realistic,dqn,1002,10.5,172.96498119363343
realistic_dqn_train22_live1002,realistic,dqn,1002,11.0,187.0379525771878
realistic_dqn_train22_live1002,realistic,dqn,1002,11.5,200.99893040564584
realistic_dqn_train22_live1002,realistic,dqn,1002,12.0,214.9186729399862
realistic_dqn_train22_live1002,realistic,dqn,1002,12.5,230.78750468276368
realistic_dqn_train22_live1002,realistic,dqn,1002,13.0,246.5429491050955
realistic_dqn_train22_live1002,realistic,dqn,1002,13.5,260.8493817756472
realistic_dqn_train22_live1002,realistic,dqn,1002,14.0,275.00643418890127
realistic_dqn_train22_live1002,realistic,dqn,1002,14.5,287.12062419715784
realistic_dqn_train22_live1002,realistic,dqn,1002,15.0,300.2952054667908
realistic_dqn_train22_live1002,realistic,dqn,1002,15.5,314.1029165690116
realistic_dqn_train22_live1002,realistic,dqn,1002,16.0,328.04889788217304
realistic_dqn_train22_live1002,realistic,dqn,1002,16.5,342.15391882330704
realistic_dqn_train22_live1002,realistic,dqn,1002,17.0,356.3884718464763
realistic_dqn_train22_live1002,realistic,dqn,1002,17.5,370.4067357613081
realistic_dqn_train22_live1002,realistic,dqn,1002,18.0,382.8404806804957
realistic_dqn_train22_live1002,realistic,dqn,1002,18.5,395.57181670483743
realistic_dqn_train22_live1002,realistic,dqn,1002,19.0,409.42619851722486
realistic_dqn_train22_live1002,realistic,dqn,1002,19.5,423.626082571164
realistic_dqn_train22_live1002,realistic,dqn,1002,20.0,437.6176486349162
realistic_dqn_train22_live1002,realistic,dqn,1002,20.5,451.8413348766987
realistic_dqn_train22_live1002,realistic,dqn,1002,21.0,465.8439597639802
realistic_dqn_train22_live1002,realistic,dqn,1002,21.5,481.83372747336307
realistic_dqn_train22_live1002,realistic,dqn,1002,22.0,497.40876137728867
realistic_dqn_train22_live1002,realistic,dqn,1002,22.5,511.46501116912617
realistic_dqn_train22_live1002,realistic,dqn,1002,23.0,525.6386751995027
realistic_dqn_train22_live1002,realistic,dqn,1002,23.5,539.5462788717404
realistic_dqn_train22_live1002,realistic,dqn,1002,24.0,553.7210629568028
realistic_dqn_train22_live1002,realistic,dqn,1002,24.5,566.064222304702
realistic_dqn_train22_live1002,realistic,dqn,1002,25.0,578.1002197498708
realistic_dqn_train22_live1002,realistic,dqn,1002,25.5,591.5370799832983
realistic_dqn_train22_live1002,realistic,dqn,1002,26.0,602.0062384532436
realistic_dqn_train22_live1002,realistic,dqn,1002,26.5,612.7301632165673
realistic_dqn_train22_live1002,realistic,dqn,1002,27.0,623.3299973737641
realistic_dqn_train22_live1002,realistic,dqn,1002,27.5,633.9366352743964
realistic_dqn_train22_live1002,realistic,dqn,1002,28.0,645.9654157223737
realistic_dqn_train22_live1002,realistic,dqn,1002,28.5,659.6693039579097
realistic_dqn_train22_live1002,realistic,dqn,1002,29.0,673.8567980795186
realistic_dqn_train22_live1002,realistic,dqn,1002,29.5,687.8666624318173
realistic_dqn_train22_live1002,realistic,dqn,1002,30.0,702.3084630460829
realistic_dqn_train33_live1003,realistic,dqn,1003,0.0,0.29623289628658
realistic_dqn_train33_live1003,realistic,dqn,1003,0.5,2.342307568944853
realistic_dqn_train33_live1003,realistic,dqn,1003,1.0,5.561984477075165
realistic_dqn_train33_live1003,realistic,dqn,1003,1.5,9.385348647324797
realistic_dqn_train33_live1003,realistic,dqn,1003,2.0,13.21462436484559
realistic_dqn_train33_live1003,realistic,dqn,1003,2.5,17.043592334652722
realistic_dqn_train33_live1003,realistic,dqn,1003,3.0,21.104775558475627
realistic_dqn_train33_live1003,realistic,dqn,1003,3.5,26.49995172091744
realistic_dqn_train33_live1003,realistic,dqn,1003,4.0,31.63400010801422
realistic_dqn_train33_live1003,realistic,dqn,1003,4.5,36.79798530984425
realistic_dqn_train33_live1003,realistic,dqn,1003,5.0,41.945857226352786
realistic_dqn_train33_live1003,realistic,dqn,1003,5.5,47.08267031933191
realistic_dqn_train33_live1003,realistic,dqn,1003,6.0,52.49890042911775
realistic_dqn_train33_live1003,realistic,dqn,1003,6.5,60.14988170603712
realistic_dqn_train33_live1003,realistic,dqn,1003,7.0,68.83836234222622
realistic_dqn_train33_live1003,realistic,dqn,1003,7.5,77.44347935677398
realistic_dqn_train33_live1003,realistic,dqn,1003,8.0,86.08190029289032
realistic_dqn_train33_live1003,realistic,dqn,1003,8.5,96.38507315931217
realistic_dqn_train33_live1003,realistic,dqn,1003,9.0,107.87470978688133
realistic_dqn_train33_live1003,realistic,dqn,1003,9.5,119.88828541983463
realistic_dqn_train33_live1003,realistic,dqn,1003,10.0,131.87187984573546
realistic_dqn_train33_live1003,realistic,dqn,1003,10.5,143.88025814431137
realistic_dqn_train33_live1003,realistic,dqn,1003,11.0,155.66337669300484
realistic_dqn_train33_live1003,realistic,dqn,1003,11.5,169.45302385151453
realistic_dqn_train33_live1003,realistic,dqn,1003,12.0,184.61413423715908
realistic_dqn_train33_live1003,realistic,dqn,1003,12.5,199.83606648137155
realistic_dqn_train33_live1003,realistic,dqn,1003,13.0,211.96757225499584
realistic_dqn_train33_live1003,realistic,dqn,1003,13.5,223.63892228313108
realistic_dqn_train33_live1003,realistic,dqn,1003,14.0,237.80613005038214
realistic_dqn_train33_live1003,realistic,dqn,1003,14.5,252.37739562792794
realistic_dqn_train33_live1003,realistic,dqn,1003,15.0,266.9601906172385
realistic_dqn_train33_live1003,realistic,dqn,1003,15.5,281.47574377648357
realistic_dqn_train33_live1003,realistic,dqn,1003,16.0,296.2226510036036
realistic_dqn_train33_live1003,realistic,dqn,1003,16.5,311.6725729005005
realistic_dqn_train33_live1003,realistic,dqn,1003,17.0,326.4380502111266
realistic_dqn_train33_live1003,realistic,dqn,1003,17.5,341.03261491809235
realistic_dqn_train33_live1003,realistic,dqn,1003,18.0,355.80273869780666
realistic_dqn_train33_live1003,realistic,dqn,1003,18.5,368.72273988951974
realistic_dqn_train33_live1003,realistic,dqn,1003,19.0,379.87470806271267
realistic_dqn_train33_live1003,realistic,dqn,1003,19.5,391.0551468241411
realistic_dqn_train33_live1003,realistic,dqn,1003,20.0,401.5241153901641
realistic_dqn_train33_live1003,realistic,dqn,1003,20.5,412.42899610455413
